cod_inst,instituicao,tcb,uf,sistema_atribuido,ultimo_trimestre,carteira_real
2057584,COOPERATIVA DE CRÉDITO SICOOB SERTÃO LTDA,b3S,BA,Sicoob,202603,3.8139968e+08
1692448,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO - SICOOB CREDISERRA SC,b3S,SC,Sicoob,202603,3.776268e+08
2144899,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI,b3S,RO,Sicoob,202603,3.5938902e+08
66262643,COOPERATIVA DE CRÉDITO CREDIPEU LTDA.  - SICOOB CREDIPEU,b3S,MG,Sicoob,202603,3.5784653e+08
25387655,COOPERATIVA DE CRÉDITO CREDIVALE LTDA - SICOOB CREDIVALE,b3S,MG,Sicoob,202603,3.5360742e+08
2931668,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO RIO DE JANEIRO - SICOOB FLUMINENSE,b3S,RJ,Sicoob,202603,3.5270102e+08
25353939,COOPERATIVA DE CRÉDITO CREDIALP LTDA - SICOOB CREDIALP,b3S,MG,Sicoob,202603,3.5210858e+08
38588174,COOPERATIVA DE CRÉDITO CREDICOPE LTDA. - SICOOB CREDICOPE,b3S,MG,Sicoob,202603,3.4629283e+08
21661202,COOPERATIVA DE CRÉDITO CREDICAMPO LTDA.- SICOOB CREDICAMPO,b3S,MG,Sicoob,202603,3.455789e+08
1667766,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDINOVA LTDA. - SICOOB CREDINOVA,b3S,MG,Sicoob,202603,3.4548323e+08
26178111,COOPERATIVA DE CRÉDITO UNIÃO CENTRO OESTE LTDA. - SICOOB UNIÃO CENTRO OESTE,b3S,MG,Sicoob,202603,3.437881e+08
2447120,COOPERATIVA DE CRÉDITO SICOOB EXTREMO SUL LTDA.,b3S,BA,Sicoob,202603,3.4129507e+08
5247312,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO BURITIS - SICOOB BURITIS,b3S,MT,Sicoob,202603,3.31054e+08
1152097,COOPERATIVA DE CRÉDITO CREDIMATA LTDA. - SICOOB CREDIMATA,b3S,MG,Sicoob,202603,3.3082285e+08
5222094,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA. - SICOOB CERRADO,b3S,GO,Sicoob,202603,3.2826512e+08
4544165,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE MADEIRA-MAMORÉ - SICOOB PORTOCREDI,b3S,RO,Sicoob,201912,3.1282157e+08
37255049,SICOOB CREDIGOIÁS COOPERATIVA DE CRÉDITO LTDA.,b3S,GO,Sicoob,202603,3.0933283e+08
429890,COOPERATIVA DE CREDITO CREDIAGRO LTDA. - SICOOB CREDIAGRO,b3S,MG,Sicoob,202603,3.014714e+08
1559914,SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.,b3S,MG,Sicoob,202603,3.006877e+08
3033469,COOPERATIVA DE CREDITO DO PLANALTO SUL - SICOOB CREDISSERRANA,b3S,SC,Sicoob,202603,2.985956e+08
19869338,COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO,b3S,MG,Sicoob,202603,2.9679603e+08
8795285,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB CREDIACIL,b3S,SP,Sicoob,202603,2.9539853e+08
71154256,COOPERATIVA DE CRÉDITO SACRAMENTO LTDA - SICOOB SACRAMENTO,b3S,MG,Sicoob,202603,2.9498378e+08
41753500,COOPERATIVA DE CRÉDITO CARLOS CHAGAS LTDA. - SICOOB CARLOS CHAGAS,b3S,MG,Sicoob,202603,2.9300794e+08
80160260,COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS,b3C,SC,Sicoob,202603,2.8861405e+08
41669227,COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL,b3S,MG,Sicoob,202603,2.8665584e+08
64276058,COOPERATIVA DE CRÉDITO CREDINORTE LTDA. - SICOOB CREDINORTE,b3S,MG,Sicoob,202603,2.8405066e+08
71392047,COOPERATIVA DE CRÉDITO MONTECREDI LTDA. - SICOOB MONTECREDI,b3S,MG,Sicoob,202603,2.827637e+08
80959638,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC,b3S,SC,Sicoob,202603,2.8210054e+08
82133182,COOPERATIVA DE CRÉDITO DO VALE EUROPEU - SICOOB EURO VALE,b3S,SC,Sicoob,202603,2.7946547e+08
1205736,COOPERATIVA DE CRÉDITO SICOOB COSTA DO DESCOBRIMENTO LTDA.,b3S,BA,Sicoob,202603,2.7904566e+08
2883398,COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E VALE DO ITAPOCÚ - SICOOB MULTICREDI,b3S,SC,Sicoob,202603,2.7607613e+08
66788142,COOPERATIVA DE CREDITO CREDIMOTA   SICOOB CREDIMOTA,b3S,SP,Sicoob,202603,2.7522698e+08
17361536,COOPERATIVA DE CRÉDITO DA REGIÃO E COLAR METROPOLITANO DO VALE DO AÇO LTDA. - SICOOB COSMIPA,b3S,MG,Sicoob,202603,2.713808e+08
5772229,COOPERATIVA DE CRÉDITO UNICOOB OURO BRANCO - SICOOB UNICOOB OURO BRANCO,b3S,PR,Sicoob,202009,2.6820859e+08
2197569,COOPERATIVA DE CRÉDITO CREDSAOPAULO - SICOOB CREDSAOPAULO,b3S,SP,Sicoob,202603,2.6778597e+08
25528753,COOPERATIVA DE CRÉDITO CREDIVERDE LTDA. - SICOOB CREDIVERDE,b3S,MG,Sicoob,202603,2.6271562e+08
18966739,COOPERATIVA DE CRÉDITO COPERSUL LTDA - SICOOB COPERSUL,b3S,MG,Sicoob,202603,2.6251685e+08
71243034,COOPERATIVA DE CRÉDITO CREDIJEQUITINHONHA LTDA. - SICOOB CREDIJEQUITINHONHA,b3S,MG,Sicoob,202603,2.6101077e+08
42880617,COOPERATIVA DE CRÉDITO DE TIROS E MATUTINA LTDA.- SICOOB CREDITIROS,b3S,MG,Sicoob,202603,2.6087317e+08
37079720,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LTDA. - SICOOB CREDIJUSTRA,b3S,DF,Sicoob,202603,2.5982554e+08
7469260,COOPERATIVA DE CRÉDITO CREDIFIEMG LTDA. - SICOOB CREDIFIEMG,b3S,MG,Sicoob,202603,2.5891941e+08
2493000,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO NOS ESTADOS DE ALAGOAS, SERGIPE E BAHIA - SICOOB LESTE",b3S,AL,Sicoob,202603,2.58184e+08
4181542,COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PITANGUI E REGIAO LTDA. - SICOOB CREDPIT,b3S,MG,Sicoob,202603,2.5741733e+08
2587492,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS URUBICI - SICOOB CREDIARAUCÁRIA/SC,b3S,SC,Sicoob,202603,2.5436165e+08
73398646,SOCIEDADE COOPERATIVA DE CRÉDITO COOPERE LTDA.  - SICOOB COOPERE,b3S,BA,Sicoob,202603,2.4961718e+08
3419786,COOPERATIVA DE CRÉDITO NOSSA SENHORA DO DESTERRO - SICOOB CREDISC,b3S,SC,Sicoob,202603,2.492387e+08
3269540,"COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, DA POLÍCIA CIVIL, DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS E DE LIVRE ADMISSÃO LTDA - SICOOB COOPEMG",b3S,MG,Sicoob,202603,2.4897238e+08
10319386,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL - SICOOB CENTRO SUL MS,b3S,MS,Sicoob,202603,2.4505312e+08
1009908,COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED,b3S,MG,Sicoob,202603,2.3181938e+08
25420696,COOPERATIVA DE CRÉDITO CREDINACIONAL LTDA. - SICOOB CREDINACIONAL,b3S,MG,Sicoob,202603,2.3156456e+08
71154876,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO,b3S,MG,Sicoob,202603,2.2821456e+08
2876918,COOPERATIVA DE CRÉDITO SICOOB NORTE SUL LTDA,b3S,BA,Sicoob,202603,2.2742024e+08
4138455,COOPERATIVA DE CRÉDITO DO RIO GRANDE DO NORTE - SICOOB RIO GRANDE DO NORTE,b3S,RN,Sicoob,202312,2.1622438e+08
3519240,COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP,b3S,MG,Sicoob,202603,2.1547131e+08
1609345,COOPERATIVA DE CRÉDITO CREDICAMPINA LTDA. - SICOOB CREDICAMPINA,b3S,MG,Sicoob,202603,2.1143435e+08
7097064,COOPERATIVA DE CRÉDITO SICOOB CONFIANÇA,b3S,PR,Sicoob,202603,2.1082856e+08
41931221,COOPERATIVA DE CRÉDITO CREDICOOP LTDA - SICOOB CREDICOOP,b3S,MG,Sicoob,202603,2.1004038e+08
4321309,COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS NO ESTADO DA BAHIA LTDA. - SICOOB INOVA,b3S,BA,Sicoob,202603,2.0935325e+08
2480577,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS ADVOGADOS LTDA. - SICOOB CREDIJUR,b3S,GO,Sicoob,202603,2.0463893e+08
71237184,COOPERATIVA DE CRÉDITO CREDIBELO LTDA. - SICOOB CREDIBELO,b3S,MG,Sicoob,202603,1.9755891e+08
869687,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI,b3S,MG,Sicoob,202603,1.970352e+08
1667352,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB CREDMISSÃO LTDA. - SICOOB CREDMISSÃO,b3S,MG,Sicoob,202603,1.9464592e+08
26014175,COOPERATIVA DE CRÉDITO GUARANICREDI LTDA. - SICOOB GUARANICREDI,b3S,MG,Sicoob,202603,1.8735893e+08
1703620,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA - SICOOB CREDESP,b3S,MG,Sicoob,202603,1.8361248e+08
86791837,COOPERATIVA DE CRÉDITO DO VALE DOS PINHAIS - SICOOB VALE DOS PINHAIS,b3S,SC,Sicoob,202603,1.8284557e+08
62673470,COOPERATIVA DE CRÉDITO SICOOB COOPMIL,b3S,SP,Sicoob,202603,1.7683445e+08
65239402,COOPERATIVA DE CRÉDITO UNIÃO DO CENTRO OESTE DE MINAS LTDA. - SICOOB CENTRO UNIÃO,b3S,MG,Sicoob,202603,1.7222363e+08
692214,CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL,b3C,DF,Sicoob,202209,1.7141221e+08
14046512,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA,b3S,MG,Sicoob,202603,1.6790062e+08
71146450,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM,b3S,MG,Sicoob,202603,1.6637176e+08
25743311,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO,b3S,MG,Sicoob,202603,1.66312e+08
22749014,COOPERATIVA DE CRÉDITO DA REGIÃO CENTRAL DE MINAS LTDA. - SICOOB UNIÃO CENTRAL,b3S,MG,Sicoob,202603,1.6574776e+08
3428338,COOPERATIVA DE CRÉDITO - SICOOB CREDUNI,b3S,PB,Sicoob,202603,1.621434e+08
26072728,COOPERATIVA DE CRÉDITO UNIÃO CENTRO OESTE LTDA. - SICOOB UNIÃO CENTRO OESTE,b3S,MG,Sicoob,202203,1.6107837e+08
8071414,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO - SICOOB COOPERAC,b3S,SP,Sicoob,202603,1.608293e+08
54190525,SICOOB CRESSEM - COOPERATIVA DE ECNONOMIA E CRÉDITO MUTUO DOS SERVIDORES MUNICIPAIS DA REGIÃO METROPOLITANA DO VALE DO PARAIBA E LITORAL NORTE,b3S,SP,Sicoob,202603,1.569471e+08
71441406,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PEDRO LEOPOLDO LTDA - SICOOB CREDIPEL,b3S,MG,Sicoob,202603,1.5676656e+08
7194313,COOPERATIVA DE CRÉDITO HORIZONTE - SICOOB HORIZONTE,b3S,PR,Sicoob,202603,1.5585938e+08
25683434,COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS,b3C,MG,Sicoob,202603,1.53827e+08
803287,COOPERATIVA DE CRÉDITO CREDIVAZ LTDA. - SICOOB CREDIVAZ,b3S,MG,Sicoob,202603,1.509873e+08
71207740,COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL,b3S,MG,Sicoob,202603,1.4497274e+08
2282165,COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA - SICOOB CREDICONQUISTA,b3S,BA,Sicoob,202603,1.447995e+08
694877,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO BRASIL CENTRAL LTDA. - SICOOB EXECUTIVO,b3S,DF,Sicoob,202603,1.4347589e+08
33370115,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. - SICOOB CECREMEF,b3S,RJ,Sicoob,202603,1.4287352e+08
707903,COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS,b3S,SC,Sicoob,202603,1.4134834e+08
4694278,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ,b3S,RJ,Sicoob,202603,1.3559077e+08
4243780,CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO,b3C,GO,Sicoob,202603,1.33077416e+08
37076205,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LTDA. - SICOOB JUDICIÁRIO,b3S,DF,Sicoob,202603,1.3030335e+08
33416108,"COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS, DISTRITO FEDERAL E TOCANTINS LTDA. - SICOOB NOVA CENTRAL",b3C,GO,Sicoob,202603,1.2971811e+08
66259110,COOPERATIVA DE CRÉDITO CREDIBAM LTDA. - SICOOB CREDIBAM,b3S,MG,Sicoob,202603,1.2747499e+08
86585049,COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE,b3S,MG,Sicoob,202603,1.255646e+08
2382755,COOPERATIVA DE CREDITO POTIGUAR - SICOOB POTIGUAR,b3S,RN,Sicoob,202603,1.2519635e+08
14913919,COOPERATIVA DE CREDITO DO MERCADO IMOBILIÁRIO - SICOOB IMOB.VC,b3S,MG,Sicoob,202603,1.2488046e+08
32428294,COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES,b3C,ES,Sicoob,202603,1.2482686e+08
4079285,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUDESTE MAIS,b3S,MG,Sicoob,202603,1.24825256e+08
24610065,COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ,b3S,MS,Sicoob,202603,1.239862e+08
26359745,COOPERATIVA DE CRÉDITO SICOOBMAIS  LTDA. - SICOOBMAIS,b3S,MG,Sicoob,202403,1.2381532e+08
952415,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDFAZ LTDA. - SICOOB CREDFAZ,b3S,DF,Sicoob,202603,1.231717e+08
71506513,COOPERATIVA DE CRÉDITO SICOOB ITAPAGIPE LTDA - SICOOB ITAPAGIPE,b3S,MG,Sicoob,202603,1.2086313e+08
9424988,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE,b3S,MA,Sicoob,202603,1.1965437e+08
5856736,COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO LTDA. - SICOOB EMPRESARIAL,b3S,DF,Sicoob,202603,1.1870157e+08
2448839,COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO,b3S,SC,Sicoob,202603,1.1678238e+08
3620772,COOPERATIVA DE CRÉDITO MÚTUO DO CEARÁ - SICOOB CEARÁ,b3S,CE,Sicoob,202603,1.1668171e+08
2338666,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.,b3S,DF,Sicoob,202603,1.14172984e+08
25404542,COOPERATIVA DE CRÉDITO CREDIVAG LTDA - SICOOB CREDIVAG,b3S,MG,Sicoob,202603,1.1403729e+08
1657678,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED,b3S,MG,Sicoob,202603,1.1315249e+08
9552111,"COOPERATIVA DE CRÉDITO DOS MAGISTRADOS, SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS E EMPREGADOS DA CELG LTDA. - SICOOB JURISCRED",b3S,GO,Sicoob,202603,1.1269375e+08
25363615,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB COOPJUS LTDA.,b3S,MG,Sicoob,202603,1.12430776e+08
73326449,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CRUZ ALTA,b3S,RS,Sicoob,202603,1.1236982e+08
4649337,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO BRMIL LTDA. - SICOOB BRMIL,b3S,DF,Sicoob,202603,1.11970344e+08
804046,COOPERATIVA DE CRÉDITO CREDICAPI LTDA - SICOOB CREDICAPI,b3S,MG,Sicoob,202603,1.0867295e+08
1699652,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI,b3S,MG,Sicoob,202603,1.04533624e+08
2528151,COOPERATIVA DE CRÉDITO SICOOB CREDCOOP LTDA.,b3S,BA,Sicoob,202603,1.04259096e+08
4833655,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB METALCRED,b3S,SP,Sicoob,202603,1.0398351e+08
84156470,COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA,b3S,PA,Sicoob,202603,1.0340493e+08
83836114,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA,b3S,PA,Sicoob,202603,9.9472264e+07
68512748,COOPERATIVA DE CRÉDITO CREDIESMERALDAS LTDA. - SICOOB CREDIESMERALDAS,b3S,MG,Sicoob,202603,9.039059e+07
1374196,COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA. - SICOOB CREDISALES,b3S,MG,Sicoob,202603,9.033066e+07
16721078,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA  DO ESTADO DE MINAS GERAIS E DE LIVRE ADMISSÃO LTDA - SICOOB COOPSEF,b3S,MG,Sicoob,202603,8.623982e+07
71230338,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI,b3S,MG,Sicoob,202603,8.588561e+07
2179673,COOPERATIVA DE CRÉDITO LIVRE ADMISSÃO SICOOB OURICRED,b3S,SP,Sicoob,202603,8.5581896e+07
4174720,COOPERATIVA DE CRÉDITO SICOOB COOPEMAR LTDA,b3S,BA,Sicoob,202603,8.52229e+07
37554441,COOPERATIVA DE CRÉDITO SICOOB UNI SUL MS,b3S,MS,Sicoob,202603,8.28403e+07
915950,COOPERATIVA DE ECONOMIA E CREDITO MUTUO SICOOB COOPERCREDI - SP,b3S,SP,Sicoob,202206,8.209556e+07
4120633,COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ,b3S,RJ,Sicoob,202603,8.147606e+07
3603683,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS - SICOOB COOPERPLAN CREDSEF,b3S,DF,Sicoob,202603,7.9846456e+07
5477038,COOPERATIVA DE CRÉDITO NO PIAUÍ - SICOOB PIAUÍ,b3S,PI,Sicoob,202603,7.9392504e+07
42887133,COOPERATIVA DE CRÉDITO CREDISUCESSO LTDA.- SICOOB CREDISUCESSO,b3S,MG,Sicoob,202603,7.845772e+07
4751713,COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE RONDÔNIA - SICOOB CREDJURD,b3S,RO,Sicoob,202603,7.826993e+07
1042487,COOPERATIVA DE CRÉDITO SICOOB UNIDAS,b3S,PA,Sicoob,202309,7.821198e+07
3941182,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS,b3S,SP,Sicoob,202603,7.587381e+07
21797311,COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR E DE LIVRE ADMISSÃO LTDA. - SICOOB COFAL,b3S,MG,Sicoob,202603,7.5497464e+07
54603022,COOPERATIVA DE CREDITO CECRES - SICOOB CECRES,b3S,SP,Sicoob,202403,7.382491e+07
71069587,COOPERATIVA DE CRÉDITO CREDPLUS LTDA. - SICOOB CREDPLUS,b3S,MG,Sicoob,202309,7.242826e+07
26526166,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL MARANHENSE - SICOOB SUL MARANHENSE,b3S,MA,Sicoob,202603,7.0137096e+07
7946216,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIÃO SUDESTE,b3S,SP,Sicoob,202603,6.4893652e+07
53236808,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB,b3S,SP,Sicoob,202512,6.4731276e+07
12384953,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED,b3S,SC,Sicoob,202503,6.4089936e+07
2031139,SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA,b3S,MG,Sicoob,202603,6.383674e+07
64480833,COOPERATIVA DE CRÉDITO CREDIMAC LTDA - SICOOB CREDIMAC,b3S,MG,Sicoob,202603,6.2824504e+07
2606305,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DAS ÁREAS DE TECNOLOGIA, DE ENGENHARIA E DE ARQUITETURA DE MINAS GERAIS LTDA - SICOOB ENGECRED - MG",b3S,MG,Sicoob,201909,5.9244748e+07
3862898,COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS,b3S,MG,Sicoob,202603,5.9121704e+07
3102185,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORDESTE - SICOOB CENTRO NORDESTE,b3S,PB,Sicoob,202603,5.8507064e+07
6324872,COOPERATIVA DE CRÉDITO CREDINOSSO LTDA - SICOOB CREDINOSSO,b3S,MG,Sicoob,202603,5.711677e+07
86476199,COOPERATIVA DE CREDITO DO SUDESTE MINEIRO LTDA. - SICOOB CREDISAVI,b3S,MG,Sicoob,201906,5.481114e+07
3528402,COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE,b3S,AC,Sicoob,202209,5.4535424e+07
10808037,COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE MANAUS - SICOOB CREDEMPRESAS-AM,b3S,AM,Sicoob,202603,5.4522024e+07
71261184,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE,b3S,MG,Sicoob,202403,5.4345556e+07
19875244,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB COPESITA,b3S,MG,Sicoob,202603,5.328862e+07
4894460,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS,b3S,MG,Sicoob,202603,5.2405096e+07
3329154,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LEGISLATIVO LTDA.– SICOOB LEGISLATIVO,b3S,DF,Sicoob,202206,5.2089372e+07
47074323,SICOOB CREDICONSUMO - COOPERATIVA DE CRÉDITO,b3S,SP,Sicoob,202603,5.200249e+07
2794761,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI,b3S,MG,Sicoob,202603,5.1347092e+07
7440317,COOPERATIVA DE CRÉDITO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED,b3S,BA,Sicoob,202012,5.094163e+07
2254376,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - SICOOB COOPCREDI,b3S,MG,Sicoob,202603,4.900968e+07
71336432,SICOOB CREDIMED - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA CIDADE DE UBERABA LTDA.,b3S,MG,Sicoob,202603,4.8767656e+07
9527069,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE RIO CLARO - SICOOB CREDIACIRC,b3S,SP,Sicoob,201909,4.7742104e+07
64739121,SICOOB CRED COPERCANA COOPERATIVA DE CRÉDITO,b3S,SP,Sicoob,202603,4.6725132e+07
14568725,COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO SICOOB UNIMAIS RIO LTDA.,b3C,RJ,Sicoob,202603,4.6354216e+07
10175348,COOPERATIVA DE CRÉDITO MÚTUO DE LIVRE ADMISSÃO DA REGIÃO ADMINISTRATIVA DE SOROCABA - SICOOB COOPERASO,b3S,SP,Sicoob,202603,4.516456e+07
